leave_mean_7d,leave_mean_30d,leave_mean_90d,leave_mean_180d,deployment_mean_7d,deployment_mean_30d,deployment_mean_90d,deployment_mean_180d,duty_roster_mean_7d,duty_roster_mean_30d,duty_roster_mean_90d,duty_roster_mean_180d,transfer_mean_7d,transfer_mean_30d,transfer_mean_90d,transfer_mean_180d,training_mean_7d,training_mean_30d,training_mean_90d,training_mean_180d,workload_mean_7d,workload_mean_30d,workload_mean_90d,workload_mean_180d,self_report_mean_7d,self_report_mean_30d,self_report_mean_90d,self_report_mean_180d,biometric_mean_7d,biometric_mean_30d,biometric_mean_90d,biometric_mean_180d,voice_mean_7d,voice_mean_30d,voice_mean_90d,voice_mean_180d,leave_slope,deployment_slope,duty_roster_slope,transfer_slope,training_slope,workload_slope,self_report_slope,biometric_slope,voice_slope,age_band,deployed,rank,unit_kind,label
0.225,0.297003,0.260224,0.290112,0.714286,0.933333,0.322222,0.161111,0.361214,0.324563,0.271524,0.322425,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.3032,0.369653,0.326048,0.319689,0.2523,0.2523,0.265429,0.279486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.065112,0.553175,0.038789,0.0,0.0,-0.016489,-0.027186,0.0,0.0,30-39,static,Head Constable,group centre,0
0.372243,0.34126,0.289669,0.310458,0.0,0.0,0.0,0.127778,0.364614,0.360257,0.327418,0.312757,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.2712,0.298937,0.318147,0.322044,0.1392,0.1392,0.1392,0.158445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061785,-0.127778,0.051857,0.0,0.0,-0.050844,-0.019245,0.0,0.0,40-plus,static,Assistant Commandant,group centre,0
0.399743,0.27925,0.365376,0.351011,0.0,0.0,0.0,0.0,0.2583,0.269887,0.294593,0.326804,0.25,0.25,0.25,0.25,0.0,0.366667,0.155556,0.077778,0.249614,0.29905,0.297348,0.321878,0.0,0.0,0.0,0.0,0.298743,0.309507,0.317851,0.319328,0.0,0.0,0.0,0.0,0.048732,0.0,-0.068504,0.0,-0.077778,-0.072263,0.0,-0.020585,0.0,under-30,static,Constable,election duty,0
0.374057,0.294877,0.387323,0.372888,0.0,0.0,0.0,0.194444,0.306814,0.3152,0.323449,0.360037,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.442343,0.372407,0.351232,0.408962,0.3817,0.38863,0.350843,0.375688,0.311914,0.305813,0.339036,0.3521,0.0,0.0,0.0,0.0,0.001169,-0.194444,-0.053223,0.0,0.0,0.033381,0.006012,-0.040186,0.0,under-30,static,Constable,left-wing extremism area,0
0.3096,0.315813,0.290891,0.290671,0.0,0.633333,0.311111,0.155556,0.2477,0.2086,0.244722,0.287661,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.4202,0.446013,0.405999,0.363161,0.2747,0.2747,0.256702,0.230418,0.284557,0.272023,0.290088,0.294418,0.0,0.0,0.0,0.0,0.018929,-0.155556,-0.039961,0.0,0.0,0.057039,0.044282,-0.009861,0.0,30-39,static,Assistant Sub-Inspector,left-wing extremism area,0
0.369729,0.440313,0.489548,0.448336,0.0,0.0,0.466667,0.233333,0.566314,0.50221,0.497203,0.510382,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.32,0.4229,0.502522,0.474448,0.3414,0.321467,0.47786,0.49023,0.505129,0.44135,0.439312,0.433053,0.0,0.0,0.0,0.0,-0.078607,-0.233333,0.055933,0.0,-0.077778,-0.154448,-0.14883,0.072076,0.0,under-30,static,Constable,election duty,0
0.360657,0.456513,0.466351,0.433266,0.0,0.0,0.0,0.0,0.490714,0.41394,0.396491,0.388184,0.25,0.25,0.25,0.25,0.0,0.466667,0.155556,0.077778,0.456186,0.398657,0.377134,0.430124,0.0,0.0,0.0,0.0,0.413357,0.37182,0.395331,0.386797,0.0,0.0,0.0,0.0,-0.072608,0.0,0.10253,0.0,-0.077778,0.026061,0.0,0.02656,0.0,30-39,static,Head Constable,internal security duty,0
0.5418,0.54109,0.539207,0.530705,0.0,0.0,0.422222,0.322222,0.549843,0.48658,0.50632,0.508522,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.6009,0.53824,0.544923,0.547938,0.6564,0.6564,0.56944,0.594222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011095,-0.322222,0.041321,0.0,0.0,0.052962,0.062178,0.0,0.0,40-plus,static,Inspector,group centre,1
0.2514,0.368903,0.374901,0.370709,0.428571,0.866667,0.366667,0.183333,0.371457,0.440597,0.398836,0.413616,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.038889,0.342771,0.428033,0.400412,0.387713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.119309,0.245238,-0.042158,0.0,-0.038889,-0.044942,0.0,0.0,0.0,40-plus,static,Inspector,group centre,0
0.373171,0.37705,0.386082,0.397298,0.0,0.0,0.0,0.0,0.479186,0.448,0.434726,0.404082,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.5413,0.4249,0.417892,0.418461,0.6255,0.33294,0.340512,0.443358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024127,0.0,0.075103,0.0,-0.077778,0.122839,0.182142,0.0,0.0,under-30,static,Constable,internal security duty,0
0.3208,0.39934,0.416664,0.387689,0.0,0.0,0.0,0.144444,0.3907,0.461753,0.426776,0.384008,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.072222,0.490057,0.38333,0.339558,0.339897,0.3404,0.3404,0.353806,0.297698,0.298557,0.308407,0.353323,0.352454,0.0,0.0,0.0,0.0,-0.066889,-0.144444,0.006692,0.0,-0.072222,0.15016,0.042702,-0.053897,0.0,40-plus,static,Inspector,election duty,0
0.3401,0.37594,0.491676,0.53115,0.0,0.566667,0.833333,0.416667,0.4455,0.463713,0.509576,0.540126,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.538671,0.551213,0.547783,0.562596,0.6138,0.6138,0.564192,0.576614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19105,-0.416667,-0.094626,0.0,0.0,-0.023925,0.037186,0.0,0.0,under-30,static,Constable,group centre,1
0.4197,0.467033,0.444001,0.422718,0.0,0.0,0.211111,0.211111,0.4092,0.469103,0.452098,0.425365,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.281814,0.363047,0.449657,0.46154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003018,-0.211111,-0.016165,0.0,0.0,-0.179726,0.0,0.0,0.0,40-plus,static,Inspector,election duty,0
0.299614,0.341183,0.315708,0.354408,0.0,0.0,0.0,0.005556,0.3063,0.342937,0.346936,0.314219,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.353657,0.34875,0.361514,0.375046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054793,-0.005556,-0.007919,0.0,0.0,-0.021388,0.0,0.0,0.0,40-plus,static,Assistant Commandant,internal security duty,0
0.321,0.382307,0.378229,0.404717,0.0,0.0,0.444444,0.222222,0.6053,0.382783,0.409714,0.445238,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.377829,0.474267,0.429658,0.452773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.083717,-0.222222,0.160062,0.0,0.0,-0.074945,0.0,0.0,0.0,40-plus,static,Assistant Commandant,election duty,0
0.459257,0.369123,0.316298,0.328377,0.0,0.0,0.0,0.0,0.307529,0.364867,0.33023,0.335403,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.464286,0.320693,0.346678,0.359367,0.3127,0.3127,0.3127,0.3127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13088,0.0,-0.027874,0.0,0.0,0.104918,0.0,0.0,0.0,30-39,static,Sub-Inspector,left-wing extremism area,0
0.434,0.425073,0.387368,0.381793,0.0,0.0,0.366667,0.183333,0.4811,0.380597,0.357421,0.367348,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.475386,0.471553,0.386742,0.396717,0.2193,0.2193,0.2193,0.2193,0.366629,0.34558,0.358844,0.352832,0.0,0.0,0.0,0.0,0.052207,-0.183333,0.113752,0.0,-0.077778,0.078668,0.0,0.013796,0.0,40-plus,static,Sub-Inspector,left-wing extremism area,0
0.5567,0.480393,0.494176,0.474465,0.0,0.0,0.466667,0.233333,0.522514,0.55147,0.493162,0.472209,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.495771,0.487403,0.429439,0.415984,0.0,0.0,0.0,0.0,0.372614,0.413017,0.409837,0.406513,0.0,0.0,0.0,0.0,0.082235,-0.233333,0.050305,0.0,-0.077778,0.079787,0.0,-0.033899,0.0,under-30,static,Head Constable,election duty,0
0.463986,0.39262,0.36866,0.347027,0.0,0.0,0.0,0.166667,0.337543,0.40296,0.345201,0.336587,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.237786,0.340303,0.297592,0.314937,0.238743,0.37372,0.378857,0.356778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116958,-0.166667,0.000956,0.0,-0.077778,-0.077152,-0.118035,0.0,0.0,40-plus,static,Assistant Commandant,law and order deployment,0
0.4151,0.30034,0.272516,0.316264,0.0,0.0,0.322222,0.161111,0.3755,0.34922,0.311171,0.303896,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.016667,0.329143,0.36113,0.373027,0.34803,0.0,0.0,0.0,0.0,0.354343,0.262253,0.323836,0.314587,0.0,0.0,0.0,0.0,0.098836,-0.161111,0.071604,0.0,-0.016667,-0.018887,0.0,0.039756,0.0,40-plus,static,Inspector,group centre,0
0.409386,0.454163,0.513783,0.516929,0.0,0.0,0.6,0.4,0.4327,0.49816,0.525031,0.496942,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.15,0.4842,0.5052,0.559454,0.532933,0.6972,0.6972,0.669787,0.650124,0.4423,0.397407,0.454314,0.476671,0.0,0.0,0.0,0.0,-0.107544,-0.4,-0.064242,0.0,-0.15,-0.048733,0.047076,-0.034371,0.0,30-39,static,Assistant Sub-Inspector,group centre,1
0.503686,0.43854,0.403622,0.418367,0.0,0.233333,0.422222,0.211111,0.4231,0.348977,0.353357,0.369069,0.25,0.25,0.25,0.25,0.0,0.466667,0.155556,0.077778,0.386314,0.36155,0.400701,0.405433,0.421,0.421,0.42538,0.42684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085319,-0.211111,0.054031,0.0,-0.077778,-0.019119,-0.00584,0.0,0.0,under-30,static,Constable,election duty,0
0.4884,0.477917,0.468508,0.426046,0.0,0.0,0.377778,0.188889,0.378357,0.388893,0.376771,0.369403,0.25,0.25,0.25,0.25,0.0,0.133333,0.155556,0.077778,0.467786,0.399067,0.406096,0.387226,0.2009,0.2009,0.2009,0.259422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062354,-0.188889,0.008954,0.0,-0.077778,0.08056,-0.058522,0.0,0.0,under-30,static,Head Constable,election duty,0
0.407829,0.388953,0.332712,0.361677,0.0,0.0,0.355556,0.177778,0.279414,0.324407,0.341454,0.340614,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.077778,0.1939,0.238407,0.300152,0.305477,0.3342,0.3342,0.380402,0.368007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046151,-0.177778,-0.0612,0.0,-0.077778,-0.111577,-0.033807,0.0,0.0,30-39,static,Assistant Sub-Inspector,left-wing extremism area,0
0.4586,0.454473,0.393643,0.394864,0.0,0.0,0.0,0.0,0.2538,0.291587,0.356052,0.366376,0.25,0.25,0.25,0.25,0.0,0.0,0.011111,0.077778,0.5261,0.410453,0.365549,0.349169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063736,0.0,-0.112576,0.0,-0.077778,0.176931,0.0,0.0,0.0,under-30,static,Head Constable,election duty,0
0.487571,0.3648,0.375611,0.358507,0.0,0.0,0.388889,0.194444,0.279043,0.41328,0.3968,0.401061,0.25,0.25,0.25,0.25,0.0,0.0,0.188889,0.122222,0.399114,0.325807,0.380313,0.376809,0.0,0.0,0.0,0.0,0.392514,0.341227,0.36453,0.36423,0.0,0.0,0.0,0.0,0.129065,-0.194444,-0.122018,0.0,-0.122222,0.022305,0.0,0.028284,0.0,30-39,static,Head Constable,left-wing extremism area,0
0.3705,0.429153,0.409718,0.426961,0.0,0.0,0.433333,0.216667,0.5162,0.48671,0.413262,0.449827,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.491257,0.386917,0.392111,0.441006,0.27,0.27,0.27,0.340125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056461,-0.216667,0.066373,0.0,0.0,0.050251,-0.070125,0.0,0.0,40-plus,static,Assistant Commandant,law and order deployment,0
0.4121,0.448513,0.36542,0.353898,0.0,0.0,0.0,0.083333,0.3991,0.31497,0.342329,0.316618,0.25,0.25,0.25,0.25,0.0,0.0,0.033333,0.077778,0.3286,0.25594,0.293513,0.320701,0.4201,0.39375,0.386878,0.380538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058202,-0.083333,0.082482,0.0,-0.077778,0.007899,0.039562,0.0,0.0,30-39,static,Assistant Sub-Inspector,election duty,0
0.4553,0.4211,0.390803,0.382974,0.0,0.0,0.277778,0.2,0.243514,0.374273,0.416078,0.405516,0.75,0.75,0.75,0.75,0.0,0.366667,0.155556,0.077778,0.233443,0.370317,0.390939,0.401262,0.5914,0.5914,0.5914,0.5914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072326,-0.2,-0.162002,0.0,-0.077778,-0.167819,0.0,0.0,0.0,30-39,static,Head Constable,law and order deployment,0
0.6726,0.65988,0.649471,0.582359,0.2877,0.2877,0.589661,0.311497,0.828043,0.74718,0.627234,0.529453,0.75,0.75,0.75,0.75,0.0,0.0,0.155556,0.155556,0.779986,0.675707,0.647682,0.575032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090241,-0.023797,0.29859,0.0,-0.155556,0.204953,0.0,0.0,0.0,under-30,surged,Constable,internal security duty,0
0.2237,0.285317,0.369244,0.344965,0.0,0.0,0.177778,0.172222,0.2238,0.228147,0.320061,0.319276,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.376257,0.338453,0.360464,0.364282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.121265,-0.172222,-0.095476,0.0,0.0,0.011975,0.0,0.0,0.0,under-30,static,Head Constable,election duty,0
0.289386,0.239193,0.297882,0.335393,0.0,0.0,0.0,0.166667,0.397814,0.426377,0.391692,0.367378,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.144444,0.202171,0.310987,0.339839,0.335349,0.4646,0.464063,0.426888,0.392265,0.305929,0.301427,0.316487,0.327709,0.0,0.0,0.0,0.0,-0.046008,-0.166667,0.030436,0.0,-0.144444,-0.133178,0.072335,-0.02178,0.0,40-plus,static,Assistant Commandant,internal security duty,0
0.715143,0.704033,0.587811,0.426562,0.279,0.279,0.1891,0.255661,0.609357,0.582207,0.521474,0.436854,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.077778,0.663857,0.55482,0.504111,0.430888,0.3655,0.3655,0.3655,0.386558,0.343471,0.298853,0.329221,0.329309,0.0,0.0,0.0,0.0,0.288581,0.023339,0.172503,0.0,-0.077778,0.232969,-0.021058,0.014162,0.0,40-plus,surged,Assistant Commandant,internal security duty,0
0.3077,0.347837,0.430233,0.452889,0.0,0.0,0.433333,0.227778,0.3555,0.390587,0.389847,0.437525,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.404857,0.345417,0.368978,0.402428,0.3926,0.3926,0.3926,0.3976,0.374414,0.349097,0.399978,0.400448,0.0,0.0,0.0,0.0,-0.145189,-0.227778,-0.082025,0.0,-0.077778,0.002429,-0.005,-0.026034,0.0,40-plus,static,Assistant Commandant,election duty,0
0.4415,0.436577,0.369569,0.373254,0.0,0.0,0.0,0.022222,0.486571,0.455873,0.399649,0.373114,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.358614,0.44595,0.426997,0.382356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068246,-0.022222,0.113458,0.0,-0.077778,-0.023741,0.0,0.0,0.0,30-39,static,Head Constable,law and order deployment,0
0.348414,0.387067,0.399743,0.409504,0.0,0.0,0.0,0.188889,0.395543,0.446753,0.351826,0.364668,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.282271,0.304783,0.384572,0.403259,0.3743,0.3743,0.3743,0.3743,0.403029,0.355667,0.36798,0.360581,0.0,0.0,0.0,0.0,-0.06109,-0.188889,0.030875,0.0,-0.077778,-0.120988,-0.0,0.042447,0.0,30-39,static,Head Constable,left-wing extremism area,0
0.2875,0.261903,0.33977,0.323628,0.0,0.0,0.0,0.0,0.266843,0.24648,0.311604,0.333978,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.306014,0.332493,0.336161,0.345456,0.4548,0.401487,0.3412,0.308611,0.2829,0.274857,0.338612,0.335648,0.0,0.0,0.0,0.0,-0.036128,0.0,-0.067135,0.0,-0.077778,-0.039442,0.146189,-0.052748,0.0,40-plus,static,Assistant Commandant,left-wing extremism area,0
0.374843,0.463873,0.422939,0.436546,0.0,0.0,0.455556,0.227778,0.524114,0.521363,0.476901,0.450406,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.077778,0.4291,0.378307,0.416296,0.430322,0.0,0.0,0.0,0.0,0.337957,0.392333,0.406021,0.411792,0.0,0.0,0.0,0.0,-0.061703,-0.227778,0.073709,0.0,-0.077778,-0.001222,0.0,-0.073835,0.0,40-plus,static,Inspector,law and order deployment,0
0.528129,0.546117,0.529297,0.452641,0.2215,0.2215,0.427906,0.269508,0.505029,0.61813,0.509322,0.434662,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.155556,0.737157,0.727547,0.560698,0.462338,0.0,0.0,0.0,0.0,0.330514,0.37014,0.374344,0.370829,0.0,0.0,0.0,0.0,0.075488,-0.048008,0.070366,0.0,-0.155556,0.274819,0.0,-0.040315,0.0,30-39,surged,Sub-Inspector,internal security duty,0
0.2758,0.31598,0.367963,0.362125,0.0,0.0,0.233333,0.222222,0.401771,0.37627,0.452179,0.461381,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.077778,0.5477,0.546043,0.511884,0.461906,0.5762,0.5762,0.498326,0.452008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.086325,-0.222222,-0.059609,0.0,-0.077778,0.085794,0.124192,0.0,0.0,30-39,static,Assistant Sub-Inspector,law and order deployment,0
0.2567,0.2448,0.294137,0.301089,0.0,0.0,0.233333,0.161111,0.359029,0.302437,0.315372,0.32341,0.25,0.25,0.25,0.25,0.0,0.166667,0.155556,0.077778,0.198686,0.29766,0.284046,0.329407,0.0956,0.10101,0.195411,0.242799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044389,-0.161111,0.035619,0.0,-0.077778,-0.130721,-0.147199,0.0,0.0,30-39,static,Sub-Inspector,law and order deployment,0
0.464757,0.475167,0.39188,0.394412,0.0,0.0,0.3,0.188889,0.526,0.422153,0.432261,0.433566,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.3032,0.313017,0.360781,0.374106,0.327,0.32185,0.369139,0.398781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070345,-0.188889,0.092434,0.0,0.0,-0.070906,-0.071781,0.0,0.0,under-30,static,Head Constable,internal security duty,0
0.203971,0.250893,0.355923,0.340402,0.0,0.0,0.0,0.0,0.404029,0.298427,0.346746,0.370228,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.377171,0.345453,0.341987,0.336173,0.1628,0.1628,0.1628,0.169618,0.2887,0.325073,0.332987,0.316571,0.0,0.0,0.0,0.0,-0.13643,0.0,0.033801,0.0,-0.077778,0.040998,-0.006818,-0.027871,0.0,under-30,static,Head Constable,law and order deployment,0
0.472457,0.453547,0.369104,0.363945,0.0,0.0,0.0,0.205556,0.368357,0.429473,0.41276,0.406464,0.75,0.75,0.75,0.75,0.0,0.366667,0.155556,0.077778,0.340614,0.325623,0.353224,0.392598,0.0,0.0,0.0,0.0,0.442343,0.355013,0.375731,0.380708,0.0,0.0,0.0,0.0,0.108512,-0.205556,-0.038107,0.0,-0.077778,-0.051984,0.0,0.061635,0.0,30-39,static,Sub-Inspector,left-wing extremism area,0
0.3257,0.40656,0.351904,0.349361,0.0,0.0,0.0,0.0,0.372171,0.381493,0.35425,0.300033,0.25,0.25,0.25,0.25,0.0,0.0,0.133333,0.077778,0.2775,0.40028,0.273843,0.331997,0.1506,0.1506,0.183476,0.182638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023661,0.0,0.072139,0.0,-0.077778,-0.054497,-0.032038,0.0,0.0,30-39,static,Assistant Sub-Inspector,left-wing extremism area,0
0.4549,0.408113,0.410848,0.427774,0.0,0.0,0.0,0.0,0.569471,0.508007,0.489981,0.463616,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.5182,0.40706,0.465659,0.446008,0.3967,0.54097,0.533701,0.495766,0.390186,0.39076,0.412503,0.41061,0.0,0.0,0.0,0.0,0.027126,0.0,0.105855,0.0,-0.077778,0.072192,-0.099066,-0.020424,0.0,40-plus,static,Assistant Commandant,left-wing extremism area,0
0.232871,0.303227,0.291269,0.310769,0.0,0.0,0.222222,0.161111,0.276357,0.285107,0.321749,0.336934,0.75,0.75,0.75,0.75,0.0,0.333333,0.155556,0.155556,0.396486,0.40941,0.315841,0.310909,0.1972,0.1972,0.1972,0.214351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.077898,-0.161111,-0.060577,0.0,-0.155556,0.085577,-0.017151,0.0,0.0,30-39,static,Sub-Inspector,left-wing extremism area,0
0.337229,0.23477,0.31149,0.31083,0.0,0.0,0.344444,0.172222,0.5208,0.389407,0.332543,0.354294,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.4171,0.408137,0.373011,0.367766,0.2357,0.2357,0.2357,0.414676,0.281943,0.265397,0.310354,0.328559,0.0,0.0,0.0,0.0,0.026399,-0.172222,0.166506,0.0,0.0,0.049334,-0.178976,-0.046617,0.0,30-39,static,Assistant Sub-Inspector,internal security duty,0
0.4839,0.37866,0.412184,0.40688,0.0,0.0,0.0,0.172222,0.449171,0.409053,0.449056,0.439119,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.359786,0.342477,0.374726,0.390071,0.3186,0.3186,0.35185,0.395075,0.440114,0.40771,0.383138,0.382083,0.0,0.0,0.0,0.0,0.07702,-0.172222,0.010053,0.0,0.0,-0.030285,-0.076475,0.058032,0.0,40-plus,static,Sub-Inspector,election duty,0
0.457129,0.540837,0.457463,0.411229,0.0675,0.409417,0.366944,0.183472,0.489629,0.43,0.33331,0.346469,0.25,0.25,0.25,0.25,0.0,0.033333,0.155556,0.077778,0.550671,0.49728,0.396663,0.362626,0.2236,0.2236,0.266368,0.30507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045899,-0.115972,0.143159,0.0,-0.077778,0.188046,-0.08147,0.0,0.0,40-plus,surged,Inspector,internal security duty,0
0.438829,0.401983,0.418168,0.432063,0.0,0.0,0.0,0.0,0.536,0.409473,0.441064,0.454366,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.502,0.48866,0.427951,0.426528,0.5008,0.5008,0.444927,0.40986,0.4479,0.389893,0.376852,0.390808,0.0,0.0,0.0,0.0,0.006765,0.0,0.081634,0.0,0.0,0.075472,0.09094,0.057092,0.0,30-39,static,Assistant Sub-Inspector,law and order deployment,0
0.607986,0.545387,0.487373,0.480764,0.0,0.0,0.155556,0.3,0.5508,0.472027,0.532172,0.506467,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.477929,0.58868,0.483307,0.459586,0.0,0.0,0.0,0.0,0.4777,0.451067,0.456908,0.452544,0.0,0.0,0.0,0.0,0.127222,-0.3,0.044333,0.0,0.0,0.018342,0.0,0.025156,0.0,under-30,static,Constable,law and order deployment,1
0.490729,0.487333,0.495242,0.497582,0.0,0.0,0.0,0.233333,0.5532,0.474333,0.512527,0.487866,0.75,0.75,0.75,0.75,0.0,0.466667,0.155556,0.077778,0.3785,0.443803,0.455107,0.465193,0.5477,0.502807,0.463669,0.450398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006853,-0.233333,0.065334,0.0,-0.077778,-0.086693,0.097302,0.0,0.0,40-plus,static,Assistant Commandant,left-wing extremism area,1
0.247871,0.28305,0.350986,0.339329,0.0,0.0,0.344444,0.172222,0.2689,0.379233,0.388609,0.356215,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.242114,0.37596,0.349177,0.356052,0.0,0.0,0.0,0.0,0.2522,0.303923,0.316067,0.324558,0.0,0.0,0.0,0.0,-0.091458,-0.172222,-0.087315,0.0,-0.077778,-0.113938,0.0,-0.072358,0.0,30-39,static,Head Constable,internal security duty,0
0.800657,0.705727,0.600069,0.500152,0.2204,0.2204,0.558227,0.284669,0.7241,0.63755,0.564152,0.479629,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.799957,0.7182,0.63518,0.528993,0.0,0.0,0.0,0.0,0.475586,0.40972,0.411957,0.411399,0.0,0.0,0.0,0.0,0.300505,-0.064269,0.244471,0.0,0.0,0.270964,0.0,0.064187,0.0,40-plus,surged,Inspector,internal security duty,0
0.253086,0.25013,0.353427,0.363551,0.0,0.0,0.0,0.194444,0.3847,0.405583,0.424204,0.390122,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.456957,0.516487,0.381356,0.385114,0.2251,0.2251,0.318989,0.343326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.110465,-0.194444,-0.005422,0.0,0.0,0.071843,-0.118226,0.0,0.0,40-plus,static,Assistant Commandant,left-wing extremism area,0
0.208371,0.237333,0.3149,0.314947,0.0,0.0,0.0,0.155556,0.28,0.393027,0.31013,0.320422,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.2732,0.36924,0.333606,0.338408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.106575,-0.155556,-0.040422,0.0,0.0,-0.065208,0.0,0.0,0.0,30-39,static,Head Constable,election duty,0
0.493571,0.389703,0.338878,0.356759,0.0,0.0,0.0,0.194444,0.4717,0.391547,0.360877,0.381788,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.044444,0.469914,0.356453,0.3709,0.378093,0.0872,0.0872,0.208089,0.331998,0.379071,0.340113,0.352653,0.363278,0.0,0.0,0.0,0.0,0.136812,-0.194444,0.089912,0.0,-0.044444,0.091822,-0.244798,0.015794,0.0,30-39,static,Assistant Sub-Inspector,group centre,0
